INSTITUICAO_ENSINO_ALUNO_2020,NOME,FASE_2022,TURMA_2022,INDE_2022,PEDRA_2022,DESTAQUE_IEG_2022,DESTAQUE_IDA_2022,DESTAQUE_IPV_2022,IAA_2022,IEG_2022,IPS_2022,IDA_2022,IPP_2022,PONTO_VIRADA_2022,IPV_2022,IAN_2022
Escola Pública,ALUNO-421,5.0,A,5.580.600.676.434.670,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,916.668,614.606.227.106.227,5.0,5.611.111.111.111.110,4.375,Não,437.499,5.0
,ALUNO-422,1.0,H,7.633.511.273.307.790,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,950.002,918.837.803.320.562,7.5,7.083.333.333.333.330,5.625,Não,8.083.335,5.0
,ALUNO-423,,,,,,,,,,,,,,,
Escola Pública,ALUNO-424,2.0,I,677.720.046.886.447,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.000.020.000.000.000,7.677.655.677.655.670,6.25,5.416.666.666.666.660,6.666.666.666.666.660,Não,7.333.336.666.666.660,5.0
Escola Pública,ALUNO-425,4.0,F,6.477.875.763.475.080,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1.000.002,6.345.970.206.264.320,7.5,4.611.111.111.111.110,703.125,Não,66.666.625,5.0
Escola Pública,ALUNO-426,,,,,,,,,,,,,,,
,ALUNO-427,0.0,K,8.565.661.700.730.830,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,950.002,922.829.183.698.749,6.875,9.516.666.666.666.660,5.625,Não,808.334,10.0
,ALUNO-428,1.0,U,7.592.571.588.972.430,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.000.020.000.000.000,8.337.844.611.528.820,7.5,7.833.333.333.333.330,6.25,Não,791.667,5.0
,ALUNO-429,2.0,B,6.854.144.924.976.250,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.000.020.000.000.000,7.749.881.291.547.950,7.5,5.75,6.041.666.666.666.660,Não,7.5,5.0
,ALUNO-430,0.0,Q,7.049.267.860.998.650,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.000.020.000.000.000,834.008.097.165.992,7.5,6.333.333.333.333.330,5.3125,Não,7.666.665,5.0
Escola Pública,ALUNO-431,,,,,,,,,,,,,,,
,ALUNO-432,1.0,H,4.948.613.444.444.440,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,691.668,7.222.222.222.222.220,5.0,3.75,3.125,Não,3.750.005,5.0
,ALUNO-433,2.0,D,8.263.890.666.666.660,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,700.002,10.0,7.5,7.5,6.25,Sim,8.444.443.333.333.330,10.0
,ALUNO-434,3.0,N,7.888.891.111.111.110,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1.000.002,10.0,6.875,6.055.555.555.555.550,8.125,Sim,838.889,5.0
Escola Pública,ALUNO-435,,,,,,,,,,,,,,,
,ALUNO-436,2.0,Q,6.286.539.794.871.790,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.000.020.000.000.000,564.102.564.102.564,7.5,4.75,6.25,Não,7.166.663.333.333.330,5.0
Escola Pública,ALUNO-437,1.0,B,7.700.002.222.222.220,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.500.020.000.000.000,8.777.777.777.777.770,7.5,8.75,5.833.333.333.333.330,Não,7.555.556.666.666.660,5.0
,ALUNO-438,7.0,A,5.848.312.797.385.620,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,791.667,4.521.078.431.372.540,7.5,3.305.555.555.555.550,796.875,Não,7.222.219.999.999.990,5.0
Escola Pública,ALUNO-439,,,,,,,,,,,,,,,
,ALUNO-440,,,,,,,,,,,,,,,
Escola Pública,ALUNO-441,3.0,M,6.802.149.357.015.720,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,875.001,5.765.262.340.634.190,5.625,6.344.444.444.444.440,734.375,Não,604.166,10.0
Escola Pública,ALUNO-442,,,,,,,,,,,,,,,
Escola Pública,ALUNO-443,,,,,,,,,,,,,,,
,ALUNO-444,2.0,L,7.284.286.390.189.520,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.000.020.000.000.000,9.342.251.950.947.600,7.5,5.933.333.333.333.330,6.458.333.333.333.330,Não,766.667,5.0
Escola Pública,ALUNO-445,,,,,,,,,,,,,,,
,ALUNO-446,0.0,Q,7.676.131.896.086.360,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.000.020.000.000.000,9.568.151.147.098.510,7.5,7.833.333.333.333.330,5.625,Não,7.916.665,5.0
Escola Pública,ALUNO-447,1.0,R,7.301.750.696.192.690,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.500.020.000.000.000,8.897.630.147.630.140,5.625,7.416.666.666.666.660,6.041.666.666.666.660,Não,7.611.113.333.333.330,5.0
Escola Pública,ALUNO-448,2.0,P,7.482.452.161.616.160,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.000.020.000.000.000,914.141.414.141.414,7.5,5.583.333.333.333.330,6.875,Sim,8.500.003.333.333.330,5.0
Escola Pública,ALUNO-449,2.0,L,7.694.600.987.654.320,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.000.020.000.000.000,8.271.604.938.271.600,7.5,6.166.666.666.666.660,6.458.333.333.333.330,Não,8.055.556.666.666.660,10.0
Escola Pública,ALUNO-450,5.0,C,4.331.819.181.818.180,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,791.667,1.950.757.575.757.570,7.5,1.166.666.666.666.660,5.0,Não,5.833.336.666.666.660,5.0
Escola Pública,ALUNO-451,,,,,,,,,,,,,,,
,ALUNO-452,1.0,R,7.003.526.974.358.970,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,691.668,8.705.128.205.128.200,5.625,6.916.666.666.666.660,6.25,Não,7.5,5.0
Escola Pública,ALUNO-453,,,,,,,,,,,,,,,
,ALUNO-454,5.0,C,7.639.929.503.052.500,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,833.334,7.532.623.626.373.620,7.5,7.755.555.555.555.550,765.625,Sim,8.666.673.333.333.330,5.0
Escola Pública,ALUNO-455,2.0,I,8.400.003.111.111.110,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.000.020.000.000.000,9.555.555.555.555.550,7.5,8.083.333.333.333.330,6.666.666.666.666.660,Não,7.777.783.333.333.330,10.0
,ALUNO-456,1.0,R,7.866.088.525.252.520,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.500.020.000.000.000,930.959.595.959.596,7.5,7.75,6.875,Não,8.333.336.666.666.660,5.0
Escola Pública,ALUNO-457,,,,,,,,,,,,,,,
Escola Pública,ALUNO-458,,,,,,,,,,,,,,,
Escola Pública,ALUNO-459,,,,,,,,,,,,,,,
Escola Pública,ALUNO-460,,,,,,,,,,,,,,,
,ALUNO-461,1.0,H,7.856.253.333.333.330,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.000.020.000.000.000,9.0,7.5,7.416.666.666.666.660,6.5625,Sim,883.334,5.0
Escola Pública,ALUNO-462,,,,,,,,,,,,,,,
Rede Decisão/União,ALUNO-463,5.0,K,7.674.870.047.785.540,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,916.668,923.892.773.892.774,5.0,6.0,7.1875,Não,74.583.325,10.0
Escola Pública,ALUNO-464,,,,,,,,,,,,,,,
,ALUNO-465,1.0,H,7.854.693.065.681.440,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.000.020.000.000.000,8.992.200.328.407.220,7.5,8.0,6.5625,Sim,8.750.005,5.0
Escola Pública,ALUNO-466,,,,,,,,,,,,,,,
Escola Pública,ALUNO-467,,,,,,,,,,,,,,,
Escola Pública,ALUNO-468,,,,,,,,,,,,,,,
Rede Decisão/União,ALUNO-469,4.0,B,7.500.521.257.187.250,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,833.334,823.038.073.038.073,5.625,5.355.555.555.555.550,8.125,Não,7.875,10.0
,ALUNO-470,1.0,F,7.664.929.827.586.200,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.500.020.000.000.000,9.251.724.137.931.030,6.875,7.5,5.9375,Sim,8.416.665,5.0
,ALUNO-471,1.0,U,7.044.440.865.959.360,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.000.020.000.000.000,8.826.364.329.796.820,7.5,6.75,5.625,Não,608.333,5.0
Escola Pública,ALUNO-472,,,,,,,,,,,,,,,
Escola Pública,ALUNO-473,,,,,,,,,,,,,,,
Escola Pública,ALUNO-474,2.0,A,6.636.118.019.594.440,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.000.020.000.000.000,8.694.463.431.305.530,7.5,3.666.666.666.666.660,6.25,Não,694.445,5.0
,ALUNO-475,3.0,B,4.265.426.587.301.580,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,0.0,6.207.341.269.841.260,5.0,3.166.666.666.666.660,640.625,Não,3.75,5.0
Escola Pública,ALUNO-476,,,,,,,,,,,,,,,
Escola Pública,ALUNO-477,2.0,M,6.339.605.488.215.480,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1.000.002,6.774.410.774.410.770,5.0,5.083.333.333.333.330,6.458.333.333.333.330,Não,6.611.106.666.666.660,5.0
Escola Pública,ALUNO-478,,,,,,,,,,,,,,,
,ALUNO-479,6.0,A,4.985.248.010.595.540,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,0.0,3.972.415.052.977.710,8.75,3.733.333.333.333.330,546.875,Não,7.611.116.666.666.660,5.0
,ALUNO-480,0.0,H,6.330.304.030.303.030,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.000.020.000.000.000,5.901.515.151.515.150,8.125,5.0,4.375,Não,5.499.995,10.0
,ALUNO-481,0.0,O,750.432.758.974.359,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.000.020.000.000.000,8.865.384.615.384.610,7.5,7.833.333.333.333.330,5.3125,Não,741.666,5.0
Escola Pública,ALUNO-482,3.0,F,8.467.711.333.333.330,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1.000.002,10.0,7.5,7.666.666.666.666.660,859.375,Sim,9.125.005.000.000.000,5.0
Rede Decisão/União,ALUNO-483,3.0,F,8.672.919.666.666.660,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,958.335,9.666.666.666.666.660,5.625,8.166.666.666.666.660,8.4375,Sim,870.834,10.0
FIAP,ALUNO-484,,,,,,,,,,,,,,,
,ALUNO-485,,,,,,,,,,,,,,,
Escola Pública,ALUNO-486,3.0,C,4.498.817.405.961.040,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,0.0,4.775.329.529.805.230,5.625,6.0,5.3125,Não,37.500.075,5.0
Escola Pública,ALUNO-487,,,,,,,,,,,,,,,
Escola Pública,ALUNO-488,,,,,,,,,,,,,,,
,ALUNO-489,1.0,N,7.483.335.333.333.330,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.000.020.000.000.000,9.166.666.666.666.660,7.5,7.75,5.833.333.333.333.330,Não,7.333.333.333.333.330,5.0
Rede Decisão/União,ALUNO-490,4.0,A,6.846.262.254.901.960,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,791.667,8.243.464.052.287.580,5.625,6.722.222.222.222.220,765.625,Não,7.416.665,2.5
Escola Pública,ALUNO-491,2.0,F,7.180.556.888.888.880,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,950.002,9.444.444.444.444.440,7.5,5.5,6.25,Não,6.833.329.999.999.990,5.0
Escola Pública,ALUNO-492,,,,,,,,,,,,,,,
,ALUNO-493,1.0,U,6.376.068.673.350.040,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,691.668,8.672.013.366.750.200,7.5,5.75,5.0,Não,524.999,5.0
,ALUNO-494,,,,,,,,,,,,,,,
FIAP,ALUNO-495,,,,,,,,,,,,,,,
Rede Decisão/União,ALUNO-496,5.0,B,7.860.874.682.539.680,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,958.335,887.797.619.047.619,7.5,6.155.555.555.555.550,6.458.333.333.333.330,Não,7.5,10.0
,ALUNO-497,3.0,N,7.039.899.101.010.100,Ametista,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,875.001,5.602.272.727.272.720,7.5,6.777.777.777.777.770,7.5,Não,5.944.440.000.000.000,10.0
,ALUNO-498,3.0,E,5.670.581.974.747.470,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,958.335,4.255.681.818.181.810,7.5,2.555.555.555.555.550,6.25,Não,48.749.975,10.0
Rede Decisão/União,ALUNO-499,2.0,A,7.882.917.128.747.790,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,950.002,8.977.072.310.405.640,8.125,7.5,6.25,Sim,8.500.003.333.333.330,5.0
Escola Pública,ALUNO-500,,,,,,,,,,,,,,,
,ALUNO-501,1.0,C,7.335.914.920.634.920,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.000.020.000.000.000,9.269.841.269.841.260,7.5,7.083.333.333.333.330,6.041.666.666.666.660,Não,7.055.556.666.666.660,5.0
Escola Pública,ALUNO-502,4.0,L,7.356.831.539.359.100,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1.000.002,833.137.408.568.443,9.375,4.411.111.111.111.110,8.125,Não,77.916.625,5.0
Escola Pública,ALUNO-503,1.0,B,7.826.390.666.666.660,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.500.020.000.000.000,10.0,7.5,8.166.666.666.666.660,6.041.666.666.666.660,Não,7.444.443.333.333.330,5.0
,ALUNO-504,5.0,B,6.724.948.054.112.550,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,916.668,7.041.396.103.896.100,7.5,7.0,4.583.333.333.333.330,Não,64.583.375,5.0
,ALUNO-505,4.0,H,7.893.786.180.672.260,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,916.668,793.767.507.002.801,10.0,5.333.333.333.333.330,7.8125,Não,77.083.325,10.0
Escola Pública,ALUNO-506,,,,,,,,,,,,,,,
Escola Pública,ALUNO-507,4.0,F,6.738.025.960.317.460,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,958.335,7.961.309.523.809.520,5.625,5.577.777.777.777.770,734.375,Não,63.749.925,5.0
,ALUNO-508,0.0,D,7.771.092.108.287.960,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.500.020.000.000.000,970.961.887.477.314,7.5,7.916.666.666.666.660,5.625,Não,7.916.665,5.0
Escola Pública,ALUNO-509,,,,,,,,,,,,,,,
,ALUNO-510,0.0,S,7.592.405.198.653.190,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.916.680.000.000.000,8.993.265.993.265.990,6.875,7.5,5.3125,Sim,841.667,5.0
,ALUNO-511,,,,,,,,,,,,,,,
Escola Pública,ALUNO-512,,,,,,,,,,,,,,,
Escola Pública,ALUNO-513,1.0,H,8.219.535.581.098.340,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,1.000.002,92.330.779.054.917,7.5,8.5,6.5625,Sim,883.334,5.0
,ALUNO-514,5.0,B,6.058.117.716.450.210,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,791.667,6.915.584.415.584.410,7.5,4.75,4.583.333.333.333.330,Não,61.250.025,5.0
Escola Pública,ALUNO-515,,,,,,,,,,,,,,,
,ALUNO-516,0.0,U,7.139.326.474.295.760,Ametista,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,950.002,713.412.070.481.214,7.5,6.916.666.666.666.660,5.625,Não,7.833.335,5.0
Escola Pública,ALUNO-517,,,,,,,,,,,,,,,
Rede Decisão/União,ALUNO-518,,,,,,,,,,,,,,,
,ALUNO-519,0.0,Z,8.325.132.654.369.780,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.500.020.000.000.000,8.663.153.271.848.920,7.5,8.9,5.625,Não,8.25,10.0
